ProductName,Price,PcBrand,PcModel,EltCondition,EltWarranty,LaptopScreenSize,PcCpu,PcRam,PcVga,PcDriveCapacity,EltOrigin,Address,ShopRating,Comments
Acer Nitro 5 AN515-57-536Q Core i5 11400H GTX 1650,12300000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,4.7,31.0
Msi gaming GE62 i7 vga GTX,7900000.0,MSI,GE Series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,5.0,29.0
MacPro 13” 2017 có Touch Bar i7/16g/1T,11500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,16.0,Onboard,1000.0,,Tp Hồ Chí Minh,5.0,3.0
"Dell3578 i5gen8,ram 8g,ssd 128g, 15 6fhd, card rời",6500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,AMD,128.0,,Tp Hồ Chí Minh,5.0,12.0
Laptop Thinkpad X260 hàng US cấu hình khủng i7 FHD,3900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i7,8.0,,512.0,Mỹ,Hà Nội,3.0,2.0
Dell XPS 7590 i7-9750H 16G 512G 4K OLED Siêu NÉT,19500000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.8,28.0
MACBOOK AIR SANG CHẢNH core i5,6000000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Đà Nẵng,4.8,5.0
Lenovo thinkpad T440p- i5 4300M/ 8G/240G/14inch/WC,4700000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,250.0,,Tp Hồ Chí Minh,4.7,26.0
"Panasonic XZ6-7VS, i5, gen 7, 8/256, 2K, sim 4g",5300000.0,Panasonic,CF,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Khác,256.0,Nhật Bản,Tp Hồ Chí Minh,5.0,1.0
"ACER ASPIRE 4738 full chức năng i3-380M, ram 4gb",1400000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i3,4.0,Onboard,500.0,,Tp Hồ Chí Minh,,
Macbook Air 2014 Core i5 máy đẹp giá rẻ,4999999.0,Apple,Macbook Air,Mới,3.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Hà Nội,5.0,11.0
dell inspiron 5425 ryzen 5 16gb 512 màn cảm ứng,11500000.0,Dell,Inspiron,Mới,4.0,13.95,Ryzen 5,16.0,AMD,512.0,,Hà Nội,,
Lenovo ThinkPad T490 (Gen8) | I5/8/512/FHD,8500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,21.0
Dell 5758,8900000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),0.0,17.95,Intel Core i5,8.0,NVIDIA,128.0,,Tp Hồ Chí Minh,,
𝐋𝐚𝐩𝐭𝐨𝐩 𝐀𝐒𝐔𝐒 𝐆𝐀𝐌𝐈𝐍𝐆 𝐅𝐗– 𝐕𝐆𝐀 Rời 𝐍𝐕𝐈𝐃𝐈𝐀 𝐆𝐓𝐗𝟏𝟎𝟓𝟎 𝟒𝐆𝐁,8900000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,NVIDIA,250.0,,Tp Hồ Chí Minh,4.8,17.0
🔥 DELL VOSTRO 15 5510 MÁY ĐẸP i7 CHIP H,14500000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,Onboard,512.0,,Gia Lai,4.8,4.0
Dell E6430 i7/8g/256g ssd,2800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i7,8.0,NVIDIA,256.0,,Tp Hồ Chí Minh,0.0,
Dell latitude 5290 i3 8130u/8g/256g,3600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i3,8.0,Onboard,256.0,,Tp Hồ Chí Minh,3.4,3.0
Laptop dell,5500000.0,Dell,Latitude,Mới,4.0,13.95,Intel Core i5,8.0,,256.0,,Hà Nội,2.7,2.0
"Macbook pro M2 like new 99,9%",33900000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,,16.0,,512.0,,Tp Hồ Chí Minh,5.0,1.0
HP ENVY x360 15m-bp112dx i7 8550U 15.6 FHD Cảm ứng,10990000.0,HP,Envy,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,24.0
hp 450 g2 i5 6gb ssd intel 180 bh 3 tháng 1 đổi 1,3800000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,6.0,Onboard,128.0,,Bến Tre,,
Macbook Pro 16in 2019: i7/16/512/ Vga 4G. Máy đẹp,25500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,,Intel Core i7,16.0,AMD,512.0,,Đà Nẵng,5.0,1.0
máy tính Lenovo yoga 710 hư cpu,1500000.0,Lenovo,Yoga,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,3.0,2.0
"ASUS X407U Core i7-8550U, Card rời. Zin-Đẹp 98%",7490000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,4.0,NVIDIA,64.0,,Cần Thơ,4.6,22.0
Bán gấp máy Macbook Pro 2019 16 inch,21500000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Khác,512.0,,Đà Nẵng,,
Thanh lý Laptop Asus i5 8300 + 1050ti 4G,9900000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),5.0,15.95,Intel Core i5,8.0,NVIDIA,64.0,,Hà Nội,5.0,2.0
dell xps màn cảm ứng đẹp keng,6500000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i7,8.0,,256.0,,Tp Hồ Chí Minh,4.8,17.0
Lenovo thinpad T420 i5 gen 2,1650000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,NVIDIA,320.0,,Tp Hồ Chí Minh,3.0,11.0
cần pass lại Hp 840G1 i5-4300,2850000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Hà Nội,,
LAP TOP HP Zbook 17 G2,9000000.0,Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,17.95,Intel Core i7,32.0,NVIDIA,256.0,,Tp Hồ Chí Minh,,
"Laptop Tohsiba I5 học tập, giải trí ngon",1500000.0,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,Onboard,500.0,,Đồng Nai,,
ASUS TeK I5-M480 RAM4G-SSD 128G NEW 99%,2400000.0,Asus,K series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,AMD,128.0,,Tp Hồ Chí Minh,,
Dell Inspiron 15 3000 2022,16500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,Khác,250.0,,Phú Yên,,
Dell latitude E7240 I5 4310U Ram 8 SSD 128G BH 3T,3500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,0.0,
macbook pro 2015 i5/16/512g đẹp keng version big,9500000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,16.0,Onboard,512.0,,Đà Nẵng,4.5,26.0
Surface Pro 7 i5 ram 16G ssd 256-13.5tr,13499000.0,Microsoft,Surface Pro 7,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,16.0,Onboard,256.0,,Hà Nội,4.9,5.0
HP Probook 430 G3_Core I5 nhỏ gọn,4900000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Bình Dương,4.8,10.0
Dell latitude 7310 i7-10610U,12800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,,Intel Core i7,16.0,,256.0,,Hà Nội,5.0,3.0
"Dell mini chip Pentium/ram 4G/ssd 128G, nhỏ gọn",2500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,11.95,Intel Pentium,4.0,,128.0,,Tp Hồ Chí Minh,4.4,11.0
Bán asus x552c.,4500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,4.0,NVIDIA,500.0,,Bến Tre,5.0,1.0
Acer Nitro 5 i5-11400H 16G 512G GTX1650 144HZ,15500000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,13.0
cần bán dell latitude5290 i3 8100 ram8g ssd128,3000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i3,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,2.0
Macbook Pro Touch Bar 2017 core i7,11000000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0.0,19.95,Intel Core i7,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,3.4,68.0
Dell Latitude E6410 i5 ZIN USA BH dài +Cặp,2300000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,Onboard,250.0,,Hà Nội,4.9,39.0
HỌC SINH SINH VIÊN CẦN CHÚ Ý MẪU LAPTOP DELL 3301,7500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,NVIDIA,256.0,,Hà Nội,4.9,11.0
Dell xps 9350 i7 6560u .8g.ssd 256g. 13”3 touch 3k,9500000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,6.0
Cần bán con laptop dell i5 Th5,2650000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,250.0,Trung Quốc,Thừa Thiên Huế,,
"asus Zbook Bx310u vỏ hơn kim, mỏng đẹp keng",6000000.0,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Hà Nội,4.7,7.0
Laptop acer aspire i5 thế hệ 10 ssd 256,9490000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
Mừng lễ bán ThinkPad A485,8500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,13.95,Ryzen 5,16.0,AMD,1000.0,,Bình Dương,4.5,6.0
cần bán laptop,3800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i3,4.0,Onboard,128.0,,Thái Bình,5.0,3.0
CẦN BÁN LAPTOP THNKPAD 13 CORE I5 7200,4500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,256.0,,Bình Dương,5.0,2.0
MACBOOK PRO 16 INCH M1 2021 MK183 (16G/ 512G) Gray,35900000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),5.0,15.95,Khác,16.0,Khác,512.0,,Đà Nẵng,4.8,22.0
"𝐋𝐚𝐩𝐭𝐨𝐩 𝐍𝐄𝐂 NHẬT BẢN – 𝐑𝐀𝐌 𝟒𝐆𝐁 – 𝟏𝟓.𝟔"" 𝐢𝐧 MÀU ĐỎ ĐÔ",3500000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.8,17.0
HP 840 G5,8700000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),4.0,,Intel Core i5,8.0,,512.0,,Bắc Ninh,4.6,14.0
macbook air_2014 _11ich i5 ram 4g ssd 128g 99%,4350000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i5,4.0,Khác,128.0,,Hải Phòng,4.4,46.0
surface pro 7 plus i5 8g 128 new seal fullbox,16000000.0,Microsoft,Surface Pro 7,Mới,4.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Hà Nội,4.5,4.0
"MACBOOK PRO (RETINA, 13,3-INCH, 2015) GIÁ SIÊU RẺ",6800000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,15.0
"ASUS B1500C 15.6"" Card Rời 2G",18990000.0,Asus,Dòng Khác,Mới,,13.95,Intel Core i5,8.0,NVIDIA,512.0,,Cần Thơ,4.9,9.0
Laptop gaming MSI RAM 16G RTX 3050 Ti còn bảo hành,17800000.0,MSI,GL Series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Hà Nội,4.2,11.0
Laptop TOSHIBA core i5 ram 6g win 10 còn bảo hành,2990000.0,Toshiba,Portege,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,6.0,NVIDIA,320.0,,Tp Hồ Chí Minh,,
I7 4 nhân 8 luồng - Toshiba P75 cấu hình cực khủng,5000000.0,Toshiba,Satellite Series,Đã sử dụng (chưa sửa chữa),,17.95,Intel Core i7,8.0,,128.0,,Đồng Nai,5.0,2.0
DELL XPS 9305 i7 1165G7 UHD 4K likenew siu lướt,21900000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,23.0
Laptop HP Probook - I5/ RAM 16G/ SSD 512/ Pin 100%,3990000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,16.0,Onboard,512.0,,Tp Hồ Chí Minh,4.9,36.0
✅MacBook Pro 16in 2019 i9/Ram32G/SSD1T/ VGA Rời 8G,29000000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i9,32.0,AMD,1000.0,,Đà Nẵng,4.8,22.0
"LAPTOP GIÁ SỈ RẺ HCM - I5 GEN 5th, 8GB, 256GB SSD",3900000.0,Toshiba,Tecra Series,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,2.0
"Dell Vostr***0U, RAM 8G, SSD 128, VGA",5200000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,8.0,AMD,128.0,,Hà Nội,,
Laptop Dell Core I3 E5520,2800000.0,Dell,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,2.0,Onboard,250.0,Mỹ,Tp Hồ Chí Minh,,
Asus VivoBook X509,3500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),,15.95,Intel Celeron,8.0,Onboard,256.0,,Hà Nội,4.8,6.0
Surface book 2 i5 7200U/8/256 3k touch,7200000.0,Microsoft,Surface Book 2,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,34.0
LAPTOP ACER NITRO 5 AN515-55 CORE I7 10750H,12500000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.5,2.0
Surface Book 2 like new chuẩn US,14590000.0,Microsoft,Surface Book 2,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,9.0
Asus Vivobook X507UF-EJ121T i5 8250U,6000000.0,Asus,U series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,,
"lap 15.6', Core i7, Ram 8Gb, SSD 256 có card rời",3650000.0,Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,8.0,Onboard,256.0,,Hà Nội,4.4,4.0
🌈🌈🌈 Dell Latitude 5285/5290 LTE gắn sim lai ipad,6200000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Đà Nẵng,,
Acer swift 3 I5 Hàng REFURBISHED,11000000.0,Acer,Swift,Mới,1.0,13.95,Intel Core i5,16.0,Onboard,512.0,,Hà Nội,,
Thanh lý lap Dell 6420,2000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i7,8.0,Onboard,64.0,,Tp Hồ Chí Minh,5.0,4.0
Samsung Notebook 7 Spin i5-8250U/ 8GB/ SSD 512GB,6500000.0,Samsung,Notebook 7,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.9,37.0
"Dell Latitude 5420, i5 1135G7 RAM 16 SSD 512 Touch",18990000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,19.0
DELL LATITUDE E3350 - I5 5200U - RAM 8G - SSD 128G,5200000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.8,15.0
"Acer nitro 5 ( R5-5600H / 32/ 512+1TB ,GTX1650",19500000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,15.95,Ryzen 5,32.0,NVIDIA,1500.0,,Kiên Giang,,
"Macbook Air 13"", Core i5, SSD, Đẹp, zin, Chạy ngon",3500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Tp Hồ Chí Minh,,
"HP 2540P core i7 L640/4G/250G hdd/12.5"" zin đẹp",1600000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i7,4.0,Onboard,250.0,,Tp Hồ Chí Minh,4.8,41.0
Macbook Pro M2 13in 256G Gray like new sạc 5Lần,24990000.0,Apple,Macbook Pro Touch Bar,Mới,7.0,13.95,Khác,8.0,Onboard,256.0,,Đà Nẵng,4.7,47.0
Surface Studio Max cấu hình đỉnh,45000000.0,Microsoft,Dòng khác,Mới,4.0,13.95,Intel Core i7,32.0,NVIDIA,1500.0,,Hà Nội,,
Dell gaming 7559 i7-6700 HQ ssd 128 GTX 960M,7000000.0,Dell,Inspiron,Đã sử dụng (qua sửa chữa),0.0,15.95,Intel Core i7,8.0,Khác,1000.0,,Hà Nội,,
"Asus vivobook A412. X412 đẹp , hàng chính hãng cao",8000000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,AMD,512.0,,Hà Nội,,
Laptop HP Pavilion 15,11000000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,,
Laptop Acer nitro5 Tiger còn mới,16800000.0,Acer,Nitro 5,Mới,,15.95,Ryzen 7,16.0,NVIDIA,512.0,Việt Nam,Hà Nội,,
Laptop MSI GS70,8500000.0,MSI,Dòng Khác,Đã sử dụng (qua sửa chữa),0.0,17.95,Intel Core i7,8.0,NVIDIA,64.0,,Hà Nội,,
Dell Inspiron 5559,4750000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,Onboard,128.0,Việt Nam,Tp Hồ Chí Minh,5.0,2.0
[FULLBOX] 🍎MacBook Pro M1 MYD82 Gray (Sạc 15 Lần).,20800000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),4.0,13.95,Khác,8.0,AMD,256.0,,Đà Nẵng,4.8,22.0
MACBOOK PRO M2 MUA HOANGHAMOBILE BẢO HANH 3 NĂM,23990000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,NVIDIA,256.0,,Hà Nội,4.9,11.0
Thinkpad x220 Ram 8g ssd 256G máy đẹp,2600000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,0.0,
ASUS VIVOBOOK X412FA - I3 8145U - SSD 512G - FHD,5500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i3,4.0,Onboard,512.0,,Tp Hồ Chí Minh,4.8,15.0
"HP Probook 450 G1 i5 4210M SSD 15.6"" xách Mỹ Zin",3800000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,4.0,Onboard,128.0,,Hà Nội,4.9,39.0
Asus VivoBook X421EA LAPTOP CAO CẤP GIÁ RẺ.,8290000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,Khác,512.0,,Đà Nẵng,4.0,2.0
SONY VAIO VJS151 I5-6300HQRAM8G-SSD128 đẹp như mới,4900000.0,Sony,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.8,23.0
Dell Inspiron 3480 i5 8265 12gb 128gb 1tb,7800000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,1500.0,,Tp Hồ Chí Minh,5.0,6.0
Lenovo Thinkpad X280 i5 gen8 8gb 256gb likenew99%,5500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),5.0,11.95,Intel Core i5,8.0,Onboard,256.0,Nhật Bản,Tp Hồ Chí Minh,5.0,19.0
Dell đồ họa 5520 i7/7820HQ/ 32GB/ SSD 1Tb,11500000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),2.0,15.95,Intel Core i7,32.0,,1000.0,,Hà Nội,5.0,1.0
"Laptop Lenovo nhỏ gọn 11.6"" hàng FptShop còn BH",3600000.0,Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),7.0,11.95,Khác,4.0,,64.0,,Hà Nội,5.0,4.0
"bán gấp thinkpad L470,i5 7300u,8G,256G,99%,giá rẻ",5650000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,7.0
Fujitsu e5411,7100000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,NVIDIA,512.0,,Hà Nội,,
"Dell 5450 - Core I5 Th5 Ram 4G SSD 14' Máy Đẹp,...",4500000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,,128.0,,Thừa Thiên Huế,4.8,17.0
✅HP 346 G4 i5-6200 / 8G / SSD 128G / VGA Rời 2G,5500000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,AMD,128.0,,Bình Dương,4.5,10.0
Dell màu bạc mỏng đẹp i3/8G/128+500G/15.6 FHD,5500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.9,14.0
✅MacBook Pro 16in 2019 i7/ Ram 16G/ SSD 1T Sạc 78L,24500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),5.0,15.95,Intel Core i7,16.0,AMD,1000.0,,Đà Nẵng,4.8,22.0
Acer Predator Helios 300 2022 ZIN CHÍNH HÃNG 100%,22800000.0,Acer,Predator,Mới,,15.95,Intel Core i7,16.0,Khác,512.0,,Tp Hồ Chí Minh,4.6,11.0
Dell Inspiron 4030 - Core I3 Ram 4G 14' Làm việc..,1900000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,,500.0,,Thừa Thiên Huế,4.8,17.0
ASUS TUFGAMING F15 FX506L🔥,11500000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,AMD,512.0,,Hà Nội,,
Laptop Dell Precision 7510 i7 chip HQ Card M2000,8000000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,8.0,NVIDIA,256.0,,Cần Thơ,3.1,4.0
HP ProBook 640 G8 i7-1185G7/16G/256 SSD/14 FHD Đẹp,11500000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,16.0,Onboard,256.0,Mỹ,Tp Hồ Chí Minh,,
Laptop Asus Vivobook 14' (NEW),9490000.0,Asus,VivoBook S Series,Mới,9.0,13.95,Intel Core i3,8.0,Onboard,256.0,,Tp Hồ Chí Minh,,
Dell Latitude E7280 Nhỏ gọn,4200000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,3.0
"Dell XPS 9320 Plus i7 1260P 16 512 13.4"" 3.5K OLED",29900000.0,Dell,XPS,Mới,3.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Hà Nội,4.9,2.0
Dell Precision 5560 i7 11850H 32G 512G T1200 FHD+,24900000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,32.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,,
Macbook Air Giá tốt cho văn phòng chỉ từ 7x,7990000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Khác,128.0,,Tp Hồ Chí Minh,0.0,
Laptop MSI Modern 14 B11MOU-1065VN,14000000.0,MSI,Dòng Khác,Đã sử dụng (chưa sửa chữa),7.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Kiên Giang,,
dell latitude 7480 i7 - 7th,8100000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,1.0
Hp corei5 mỏng dính nhẹ vỏ nhôm trắng bóng 🔴⭐️💻,3900000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),7.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Đà Nẵng,4.4,56.0
Laptop Dell Latitude E6420,1600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,4.0,Onboard,320.0,,Tp Hồ Chí Minh,5.0,2.0
FULL BOXX=SURFACE Cảm Ứng_CORE I5=GEN 10_RAM 8_FHD,12500000.0,Microsoft,Surface,Mới,4.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Đà Nẵng,4.9,29.0
