ProductName,Price,PcBrand,PcModel,EltCondition,EltWarranty,LaptopScreenSize,PcCpu,PcRam,PcVga,PcDriveCapacity,EltOrigin,Address,ShopRating,Comments
"Macbook Air M1 giá tốt cho sinh viên, dân vp",14500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),3.0,13.95,Khác,8.0,Khác,256.0,,Tp Hồ Chí Minh,,
5559 Core i5 Ram 4GB SSD 128GB VGA AMD ĐỒ HỌA MƯỢT,7500000.0,Dell,Inspiron,Mới,5.0,15.95,Intel Core i5,4.0,AMD,128.0,,Đà Nẵng,,
Dell precision 3551 i5 10400H/16Gb/sd 256Gb/vga 4G,12000000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,4.8,32.0
5447 CORE I5 RAM 8G HDD 500G VAG R7 M260 GAME MƯỢT,6300000.0,Dell,Inspiron,Mới,5.0,13.95,Intel Core i5,8.0,AMD,500.0,,Đà Nẵng,,
Dell Latitude E7270,4900000.0,Dell,Latitude,Mới,7.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Đắk Lắk,5.0,1.0
FULL BOX_SURFACE=GO CORE I5_1035G1_RAM 8G_CẢM ỨNG,12500000.0,Microsoft,Surface,Mới,4.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Đà Nẵng,4.9,29.0
"""Macbook Pro 2019 15"""" i9 2.3 16 512 Vga 560x 4gb",16900000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i9,16.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,,
dell chuyên đồ hoạ và game cấu hình cao,5000000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,16.0,Khác,250.0,,An Giang,,
HP 348 G7 Core i5 - 10210U/ 8G/ SSD 512G zin all,7000000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,512.0,Việt Nam,Bình Dương,,
AN515-43 AMD Ryzen 5 RX 560X 8G SSD 256G GAME THỦ,12600000.0,Acer,Nitro 5,Mới,5.0,15.95,Ryzen 5,8.0,AMD,256.0,,Đà Nẵng,,
Lenovo Yoga Slim 7 14ITL5 i7 FHD,21990000.0,Lenovo,Yoga,Mới,,13.95,Intel Core i7,8.0,,512.0,,Cần Thơ,4.9,9.0
Lenovo Yoga Slim 7 14ITL05 i7 FHD,20990000.0,Lenovo,Yoga,Mới,,13.95,Intel Core i7,8.0,,512.0,,Cần Thơ,4.9,9.0
HP 14- I3 1115G4| Ram 4G| SSD 256G| Lcd 14 FHD,6999999.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i3,4.0,Onboard,256.0,Việt Nam,Bình Dương,5.0,10.0
HP polio G1 Vỏ nhôm siêu mỏng nhẹ rất đẳng cấp,4500000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i3,8.0,Onboard,128.0,,Hà Nội,,
Dell Vostr***0U,8600000.0,Dell,Vostro,Mới,7.0,15.95,Intel Core i7,8.0,Onboard,256.0,,Đắk Lắk,5.0,1.0
Lenovo Yoga Slim 7 14ITL05 FHD 14”,18590000.0,Lenovo,Yoga,Mới,,13.95,Intel Core i5,8.0,,512.0,,Cần Thơ,4.9,9.0
"Dell E7480 I7 7660U, Ram 8G, SSD 256G, Màn 14' FHD",7000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.7,3.0
HP Spectre X360 15-bl062nr Màn 4K Touch,11500000.0,HP,Spectre,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,,
HP 8570W MÁY TRẠM..I7 3720QM..8G..SSD 256G..K1000M,5200000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
DELL XPS 13 plus 9320 max cấu hình,39500000.0,Dell,XPS,Mới,,13.95,Intel Core i7,32.0,Onboard,1000.0,,Hà Nội,5.0,1.0
"HP 440 G4, i5_7200U, RAM 8G, SSD 256G + 500G, 14IN",6500000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.8,34.0
Macbook Air M1 2020 Gold New Bị Khoá Icloud,6500000.0,Apple,Macbook,Mới,0.0,13.95,Khác,8.0,Onboard,256.0,,Tp Hồ Chí Minh,,
XPS 9370 i7-8550u/8G/256G NVMe/FHD,11900000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,,256.0,,Tp Hồ Chí Minh,5.0,23.0
Alienware 17 R3 i9-10980HK/ RTX 2070(8G) Màn 4K,31900000.0,Dell,Alienware,Đã sử dụng (chưa sửa chữa),3.0,17.95,Intel Core i9,32.0,NVIDIA,1000.0,,Tp Hồ Chí Minh,,
LENOVO THINKPAD I3-M390 RAM 4 –SSD 128G,2400000.0,Lenovo,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i3,4.0,NVIDIA,128.0,,Tp Hồ Chí Minh,,
"laptop máy tính bảng win 10 pro cảm ứng, 4GB/128GB",2250000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,9.95,Intel Atom,4.0,,128.0,,Tp Hồ Chí Minh,4.8,15.0
Macbook air 2020 M1 8/256G zin keng nguyên bản,15200000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),7.0,,Khác,8.0,,256.0,,Hà Nội,4.8,27.0
Macbook air 2017 siêu chất và hiếm cấu hình i7,7990000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,8.0,NVIDIA,128.0,,Hà Nội,4.9,11.0
"Laptop i5,Ram 4G,HHD 320G,Màn 14 inh.",2050000.0,Asus,ASUSPRO,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,4.0,Onboard,64.0,,Tp Hồ Chí Minh,,
"Dell Latitude 7410 i5 10310U/16gb/256gb/FHD 99,99%",9700000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,16.0,Onboard,256.0,Mỹ,Tp Hồ Chí Minh,5.0,10.0
dell inspiron 5425 ryzen 5 16gb 512 màn cảm ứng,11500000.0,Dell,Inspiron,Mới,4.0,13.95,Ryzen 5,16.0,AMD,512.0,,Hà Nội,,
Dell Latitude 5450 Core I5 5300U Ram 4G SSD 14',4500000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,Onboard,,,Thừa Thiên Huế,4.8,17.0
"Dell N7110 i5 gen2 - ram 4Gb - Ssd 120gb màn 17.3""",2700000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,17.95,Intel Core i5,4.0,Onboard,128.0,,Tp Hồ Chí Minh,,
Laptop Acer Aspire 7 ryzen 5 card màn hình 4Gb,8000000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0.0,15.95,Ryzen 5,8.0,NVIDIA,256.0,Việt Nam,Hà Nội,,
Cần bán laptop dell bị sọc màn,1200000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i3,4.0,Onboard,500.0,,Đà Nẵng,,
HP ELITEBOOK 840 G2 I5 5300U RAM 8GB SSD 256GB,4000000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,8.0,Onboard,128.0,,Hà Nội,,
Dell Latitude 5580 i7 7820hq /16g/ ssd 512g/ fhd.,8000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,6.0
LENOVO T560 I7 6600U/8G/SSD256/15.6FHD,5000000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,8.0,Onboard,256.0,,Hà Nội,4.3,20.0
LENOVO T560 I7 6600U/8G/SSD256/15.6FHD,5000000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,8.0,Onboard,256.0,,Hà Nội,4.3,20.0
macbook pro 2015-013 core i5 ram8G/256G/có Bảo hàh,3400000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,64.0,,256.0,,Tp Hồ Chí Minh,4.8,15.0
Laptop Acer Nitro 5 i5 11400H RTX3050Ti 16GB 512GB,15900000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,16.0,NVIDIA,512.0,,Hà Nội,,
Dell Vostro 3578 chính hãng giá có vga rời giá rẻ,5900000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,AMD,128.0,,Hà Nội,4.4,15.0
macbook pro 2017 13in keng,9950000.0,Apple,Macbook Pro,Mới,0.0,13.95,Intel Core i5,8.0,Khác,256.0,,Đà Nẵng,,
Asus X409 i3 Gen 10 Ram 4/256GB đẹp 98% như mới,5700000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i3,4.0,,256.0,,Tp Hồ Chí Minh,4.7,97.0
HP Elitebook 8470p i5 3320M/4GB USA BH dài +Cặp,3200000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,Onboard,128.0,,Hà Nội,4.9,39.0
Dell Latitude 7400 core i7 tiếp tục về phục vụ ACE,9000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Đồng Nai,5.0,4.0
HP 240G8 i5 11Th SSD 512Gb sản xuất 2021 Giá tốt,7590000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),,,Intel Core i5,8.0,Onboard,512.0,,Hà Nội,4.6,6.0
MacBook Pro 2019 13 inch Core i5 1.4 8GB SSD 128G,16990000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Hà Nội,,
Fujitsu Japan,2000000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,8.0,Onboard,128.0,,Bến Tre,,
"bán macbook pro 15 inch 2015 95%, chai pin",6200000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,Onboard,256.0,Nước khác,Tp Hồ Chí Minh,,
Laptop Dell 7300 2in1 ( Core i5 - 8G - 256G - 13”),10800000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,,
DELL PRECISION M7530 VGA RỜI 6GB,21000000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Cần Thơ,,
Laptop Ace aspire V5,1950000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,6.0,AMD,500.0,Việt Nam,Hà Nội,4.4,7.0
Laptop zenbook đang dùng,18990000.0,Asus,Zenbook Series,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,16.0,Onboard,512.0,,Ninh Thuận,,
Thanh lý 39 laptop dell 5420 I5 4G 250G 14 inch nè,1999000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,4.0,Onboard,250.0,,Tp Hồ Chí Minh,,
Asus gamming F570ZD ryzen 5-2500u,6850000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,8.0,NVIDIA,128.0,,Hải Phòng,,
"Không dùng mấy, bán Macbook Pro Touch Bar còn mới",17000000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Hà Nội,,
Lenovo Legion 5i Pro Mỹ,24000000.0,Lenovo,Legion Y Series,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,Mỹ,Hà Nội,,
Em cần pass lại Asus ROG Zephyrus G14 2021 3060,21000000.0,Asus,ROG Strix Scar,Mới,4.0,13.95,Ryzen 7,16.0,NVIDIA,512.0,,Hà Nội,,
"Dell cao cấp , Màn Full HD tràn viền như Macbook",7300000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,59.0
Macbook pro late 2013 13inch i5/16gb RAM/SSD 256gb,6000000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Vĩnh Long,,
Dell Precision 7710 M5000 i7-6820HQ/32Gb/512Gb/FHD,14700000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),3.0,17.95,Intel Core i7,32.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,5.0,10.0
"ThinkPad T480 , i7-8550U 8GB 256GB FHD, 2 pin",8000000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,0.0,
Dell Precision 7710 M4000 i7-6820HQ/16Gb/512Gb/FHD,11700000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),3.0,17.95,Intel Core i7,16.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,5.0,10.0
Macbook Pro 2016 15” i7 Ram 16 ổ 2TB đẹp 99%,14500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,16.0,AMD,1500.0,,Tp Hồ Chí Minh,4.7,97.0
"LAPTOP DELL I5 MỎNG ĐẸP, LÀM VP LƯỚT WEB CHƠI GAME",5000000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,AMD,128.0,,Tp Hồ Chí Minh,,
DEL 15_ Core i& màn hình 15.6 Mạnh Mẽ _ZIN,1999000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i3,4.0,Onboard,250.0,,Đà Nẵng,,
Xả laptop Dell ngoại hình oke đầy đủ chức năng,5000000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),2.0,15.95,Intel Core i5,8.0,AMD,256.0,,Tp Hồ Chí Minh,,
✅Acer Swift 3 I3-8130 / 8G / SSD 128G + 1TB / FHD,5200000.0,Acer,Swift,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i3,8.0,Onboard,1000.0,Việt Nam,Bình Dương,,
Laptop Acer nitro 5 I5 11400h - vga Gtx1650,13000000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),4.0,19.95,Intel Core i5,8.0,NVIDIA,256.0,,Đắk Lắk,,
cần bán laptop sony vaio Z3 i7 MADE IN JAPAN,7890000.0,Sony,Z Series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i7,8.0,Onboard,128.0,Nhật Bản,Lâm Đồng,4.4,4.0
"DELL N3442, i3_4005U, 4G, SSD 128G, 14IN, Đẹp 98%",4900000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i3,4.0,Onboard,128.0,,Tp Hồ Chí Minh,4.8,34.0
Macbook pro 2017 15' i7/16gb/512gb 2vga GT 560 4gb,12490000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,16.0,AMD,512.0,Mỹ,Tp Hồ Chí Minh,,
Dell precision 7530 I7 8850H ram 32gb P2000 quadro,13500000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,32.0,NVIDIA,500.0,,Tp Hồ Chí Minh,5.0,29.0
DELL PRESICION 5530 SHIP US ! CORE I7 QUADRO T1000,15400000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),7.0,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,,
MACBOOK PRO 2015 I5 RAM 8 SSD 128GB SIÊU SẮC NÉT,6990000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,NVIDIA,128.0,,Hà Nội,4.9,11.0
MACBOOK PRO 2015 I5 RAM 16GB SSD 256,7990000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,16.0,Khác,256.0,,Hà Nội,4.9,11.0
Laptop Acer + màn hình tivi 22in,1900000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),1.0,19.95,Intel Core i3,4.0,Onboard,500.0,Đài Loan,Lâm Đồng,,
Acer e5 573 gen 5 i3 rẻ,2400000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,4.0,Onboard,500.0,,Tp Hồ Chí Minh,,
Macbook pro 2015 15icnh - i7/16gb/256gb,10000000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,Onboard,256.0,,Tp Hồ Chí Minh,,
MACBOOK PR0 2013 I5 RAM 4 GB SSD 128 GB,4500000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,NVIDIA,128.0,,Hà Nội,4.9,11.0
MACBOOK AIR 2016 FULLBOX I5 RAM 8 SSD 128 RẤT ĐẸP,6500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,NVIDIA,128.0,Việt Nam,Hà Nội,4.9,11.0
Hp probook 6570b,3400000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,8.0,Khác,128.0,,Hà Nội,,
Asus Vivobook S510 Core i5 8250u Ram 8Gb Full HD,6200000.0,Asus,S series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,4.6,15.0
Acre học tập - giải trí siêu mượt,850000.0,Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,13.95,Khác,4.0,Khác,500.0,,Hà Nội,,
❌Dell Latitude 3410 i5 10210U/16/256/FullHD ⚡⚡⚡,7950000.0,Dell,Latitude,Mới,1.0,13.95,Intel Core i5,16.0,Onboard,256.0,Mỹ,Đồng Nai,4.9,27.0
Macbook Pro 2019 13” i5 8/256 đẹp 99% pin sạc ít,13200000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,256.0,,Tp Hồ Chí Minh,4.7,97.0
Dell Latitude 5285 I7 7600U Ram 16G SSD 256G 12in,8700000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i7,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.3,14.0
"Laptop Gigabyte Gaming cực ngon, bảo hành dài",14990000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,16.0,NVIDIA,512.0,,Hà Nội,,
asus i3 gen 5 vỏ xấu,1700000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,4.0,Khác,500.0,,Long An,,
Laptop,2400000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i3,4.0,Onboard,128.0,,Cà Mau,,
Hp pavilon x360,3500000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i3,4.0,Khác,500.0,,Hà Nội,4.4,7.0
MACB00K AIR M1 SIÊU LƯỚT 8/256 MỚI SẠC 2 CHỤC LẦN,15990000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Khác,8.0,Khác,256.0,,Hà Nội,4.9,11.0
Dell V3420 I5 1235U/8GB/512GB/OFFICEHS21 New,16990000.0,Dell,Dòng Khác,Mới,,13.95,Intel Core i5,8.0,Onboard,512.0,,Đắk Lắk,4.6,12.0
Dell E7250,3600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i7,8.0,,256.0,,Hà Nội,4.4,7.0
"Dell Latitude 3420 i5-1135G7/ 8GB/ 256GB SSD/ 14""",14700000.0,Dell,Latitude,Mới,,13.95,Intel Core i5,8.0,Onboard,256.0,,Đắk Lắk,4.6,12.0
Laptop hp 15 bs0xx Core i3 6006U,3400000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i3,4.0,Onboard,256.0,,Tp Hồ Chí Minh,,
MACBOOK AIR 2017 I5 RAM 8 SSD 128 MẪU QUỐC DÂN,6990000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,NVIDIA,128.0,,Hà Nội,4.9,11.0
Thanh Lý em Laptop DELL LATITUDE E6420 I5-2520M,2000000.0,Dell,Latitude,Đã sử dụng (qua sửa chữa),0.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Khánh Hòa,,
ThinkPad X1 Carbon--I5 I7 TH5/8G/SSD 256G/new 99%,4800000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,7.0
Asus Rogstrix Gu501 i7/16/Gtx 1060,9800000.0,Asus,ROG Strix Scar,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Hải Phòng,,
Dell INS 7620-I7-1260P-16G-512G-16in Tuoch360-keng,19600000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,16.0,Onboard,512.0,,Khánh Hòa,5.0,3.0
Laptop HP 14s-dq5100TU I5/8GB/256GB/14' WIN 11 New,15990000.0,HP,Dòng Khác,Mới,,13.95,Intel Core i5,8.0,Onboard,256.0,,Đắk Lắk,4.6,12.0
Dell Latitude 7400 i5 8265U/8GB/256GB/14' FHD Nhôm,8490000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,256.0,,Đắk Lắk,4.6,12.0
Dell latitude 7410 Core i7-10610u/16G FHD Đẹp 97%,11500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,16.0,Onboard,256.0,,Tp Hồ Chí Minh,,
Laptop IBM thankpad T42 mở ko lên bán ve chai,200000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),0.0,13.95,Khác,64.0,Khác,1500.0,,Tp Hồ Chí Minh,,
❌ả Dell Precision 5530 i7 8850H/16/512/P1000/FHD,13950000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,Mỹ,Đồng Nai,4.9,27.0
laptop 2 trong 1 HP Elite x2 1012 G2 như mới,6500000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,,
Thanh lý dell 5542 i5 RAM 8G có card AMD rời,3500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,AMD,128.0,,Hà Nội,,
"Dell V3400 i5 1135G7/8GB/512GB/14.0"" FHD NEW",14700000.0,Dell,Dòng Khác,Mới,7.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Đắk Lắk,4.6,12.0
Laptop Dell Core 2 /4Gb/320G HDD/ 15INCH -BH 1 NĂM,2000000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core 2 Duo,4.0,Onboard,256.0,,Tp Hồ Chí Minh,,
Laptop Dell Latitude E4310..i5/4G/SSD 256G/NEW 99%,1800000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,4.0,Onboard,256.0,,Tp Hồ Chí Minh,4.9,7.0
Dell Precision 7510 nguyên zin,8500000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Xeon,16.0,NVIDIA,256.0,,Hà Nội,,
"Panasonic LX5 i5-6300/8G/SSD 256G 14"" FHD 1.3Kg",4600000.0,Panasonic,CF,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Cần Thơ,5.0,20.0
"DELL E7400. I7 8650U, RAM 8G, NVME 256G. BH 6TH",8600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Bình Dương,5.0,21.0
Dell inspiron 5593 ( i5 Gen 10/ 8/256G /MX230 2G ),9990000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,NVIDIA,256.0,,Đắk Lắk,4.4,3.0
HP Pavilion 15 ( i5 Gen 8 / Ram 4G/128G/1T ),7990000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,4.0,Onboard,128.0,,Đắk Lắk,4.4,3.0
Asus VivoBook X509JA. i7 thế hệ 10. 8/512Gb,10500000.0,Asus,VivoBook S Series,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,8.0,Onboard,512.0,,Đắk Lắk,4.4,3.0
Cần bán HP Probook 440 G2 core i5 pin 3h còn mới,3900000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,,
"DELL E7300. I7 8665U, RAM 16G, NVME 256G. BH 6TH",9500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,16.0,Onboard,256.0,,Bình Dương,5.0,21.0
Cần bán laptop HP15.,9000000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,15.95,AMD,8.0,AMD,256.0,,Gia Lai,,
Laptop HP 6910P mở nguồn ko lên bán ve chai,200000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Khác,1.0,Onboard,1500.0,,Tp Hồ Chí Minh,,
Dell 5401 i5-10th RAM 8G SSD 512G máy đẹp,9500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Hà Nội,,
Macbook Air Trắng 2015 4/256gb,8300000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,Onboard,256.0,,Tp Hồ Chí Minh,,
Dell 7280 i5-6th RAM 8G SSD 256G full HD máy 99%,4500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Hà Nội,,
HP ELITEBOOK 840 G8 SHIP US,14000000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),7.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,,
Asus Vivobook TP3402ZA Core i5-12500H Ram 8G X360,15500000.0,Asus,S series,Đã sử dụng (chưa sửa chữa),9.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Bình Định,,
HP ELITEBOOK 840 G5 SHIP US,8000000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),7.0,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,,
